bank_name,branch_name,location,review_text,rating,review_date
Attijariwafa Bank,Attijariwafa Bank,"9GM8+H8W, Drarga 80000, Morocco",who says good service is almost a liar I have never seen such bad service like this,1,2025-03-19
Attijariwafa Bank,Attijariwafa Bank,"9GM8+H8W, Drarga 80000, Morocco",Never answers my phone. A real problem for Moroccans who are abroad!,2,2025-03-17
Attijariwafa Bank,Attijariwafa Bank,"9GM8+H8W, Drarga 80000, Morocco",Very poor customer service I do not recommend this agency,1,2025-02-17
Attijariwafa Bank,Attijariwafa Bank,"9GM8+H8W, Drarga 80000, Morocco","Very bad service I do not recommend it.

I waited too long for the supervisor to finish a call, and it seemed like she had a personal call when I asked her for help, she just lied to me so she could continue her call.",1,2022-10-07
Attijariwafa Bank,التجاري وفابنك,"6J7J+XGM, Biougra, Morocco",Excellent.,5,2016-10-13
Attijariwafa Bank,التجاري وفابنك,"6J7J+XGM, Biougra, Morocco",excellent,5,2016-11-03
Attijariwafa Bank,التجاري وفابنك,"6J7J+XGM, Biougra, Morocco",خدمات ضعيفة,1,2020-02-24
Attijariwafa Bank,التجاري وفابنك,"6J7J+XGM, Biougra, Morocco",,5,2025-03-25
Attijariwafa Bank,Attijariwafa Bank,"9QVP+88J, Oulad Teima, Morocco","I visited this branch yesterday to update my info. My experience was excellent, the staff members (Hamzah and the lady at the front desk) were very helpful and answered all my questions. A++",5,2022-07-21
Attijariwafa Bank,Attijariwafa Bank,"9QVP+88J, Oulad Teima, Morocco",Nadi,5,2024-03-01
Attijariwafa Bank,Attijariwafa Bank,"9QVP+88J, Oulad Teima, Morocco",Good,5,2018-09-21
Attijariwafa Bank,Attijariwafa Bank,"9QVP+88J, Oulad Teima, Morocco",Good,3,2021-10-23
Attijariwafa Bank,Attijariwafa Bank,"9QVP+88J, Oulad Teima, Morocco",I have a friend in this branch and they deal very well,5,2023-11-08
Banque Populaire,Banque Populaire,"H93W+8C4, Casablanca, Morocco","Very slow service,at least you have to wait  40 minutes,sometime more to do a deposit ...",1,2019-12-05
Banque Populaire,Banque Populaire,"H93W+8C4, Casablanca, Morocco",Nul service the worst ever,1,2022-12-01
Banque Populaire,Banque Populaire,"H93W+8C4, Casablanca, Morocco","I went to the agency today to open an account, the security agent asked me to wait for the arrival of the person who will take charge of my request, which even after 45 minutes of waiting is not came and no one else could process my request. they just kept telling me: she's just inside, you have to wait. really boring service, even one star is too much for them.
Agency intersection Bd 2 Mars and Panoramique.",1,2023-06-07
Banque Populaire,Banque Populaire,"H93W+8C4, Casablanca, Morocco","After each visit, I notice the difference between the BP and the CIH and always BP proves its professionalism ""...Really well done to you especially the gentleman appearing in the photo ""welcoming, smiling and Human""..Lah ijazih bl khair",4,2021-12-01
Banque Populaire,Banque Populaire,"H93W+8C4, Casablanca, Morocco","No service, the agency staff never answers the phone or emails, that's not a bank serving its customers. Damage",1,2022-07-25
Banque Populaire,Banque Populaire Inara,"GCQ2+RJG, Bd El Qods, Casablanca 20470, Morocco","We regret not having read the reviews before opening an account with this bank.
A disappointing experience on every level. Not only is the decoration dated, but also the seats are broken, making the wait even more painful. A wait which, moreover, can last for hours due to lack of sufficient staff. As for the service, it leaves something to be desired: the staff is unfriendly, giving the impression that they are the customers and that every request is a nuisance. The lack of professionalism and courtesy makes any interaction unpleasant. I strongly advise against opening an account with this agency.",1,2025-02-24
Banque Populaire,Banque Populaire Inara,"GCQ2+RJG, Bd El Qods, Casablanca 20470, Morocco","I am giving only one star since it is the minimum, the quality of service of this agency deserves to be qualified at a much lower level. A strong negative deterioration since the change of personnel, mainly agency management, which affects all aspects: responsiveness, behavior, no support.
Mainly because of this agency, I decided to close my BP account and move to another bank!
In short, I definitely don't recommend it!",1,2024-04-08
Banque Populaire,Banque Populaire Inara,"GCQ2+RJG, Bd El Qods, Casablanca 20470, Morocco","Very good service, I have already done an internship with them, they are delightful and engaging",5,2025-03-16
Banque Populaire,Banque Populaire Inara,"GCQ2+RJG, Bd El Qods, Casablanca 20470, Morocco","The worst agency you can deal with. I advise people not to open an account with this very bad agency. This is the least that can be said about it, especially since the employees, led by the director of the agency, are satisfied with returning people without fulfilling any interest for them. Unfortunately, the banking agency has a bad reputation due to incompetent employees.",1,2024-03-04
Banque Populaire,Banque Populaire Inara,"GCQ2+RJG, Bd El Qods, Casablanca 20470, Morocco","Not friendly, always making excuses for not serving foreign student scholarship money even though it's possible at other chaabi banks",1,2024-03-20
Banque Populaire,"Banque Populaire, Agence Ain Sbaa.","Bd Chefchaouni, Casablanca 20250, Morocco","I had bad experience in this agency. Very customer service. I m not going to talk about all workers but that guy I talked to has very bad attitude . February 3rd, 2023 at around 3:30pm I stopped by to have a problem fixed. This guy didn’t reply to greeting, didn’t even look at me, he didn’t listen to my question or to understand why I was there. All what he said is ( do you have account here?) I said I have account in ain shock . He said go to your agency, I said they will close soon and I have a flight tomorrow, he said you still have 30 minutes. Then I just left. The security guy is more nice and polite than that guy, he was smiled and asked me if everything is ok and I told him that your agency is the worst then I left after wasting my time without resolving my problem.",1,2023-02-12
Banque Populaire,"Banque Populaire, Agence Ain Sbaa.","Bd Chefchaouni, Casablanca 20250, Morocco","edited to very good service, they did an amazing job fixing the issues they didn't pay attention to few years ago, management and maintenance are correct, just avoid rush hour at the end of the month :)",5,2022-09-26
Banque Populaire,"Banque Populaire, Agence Ain Sbaa.","Bd Chefchaouni, Casablanca 20250, Morocco",poor service,3,2018-05-29
Banque Populaire,"Banque Populaire, Agence Ain Sbaa.","Bd Chefchaouni, Casablanca 20250, Morocco","The cashier is really rude, he thinks the bank belongs to his father, close this branch it's better no one wants to work",1,2024-07-20
Banque Populaire,"Banque Populaire, Agence Ain Sbaa.","Bd Chefchaouni, Casablanca 20250, Morocco","At midday, the counter employees leave for lunch, which is normal. Meanwhile, customers wait. No team rotation program is planned, only one agent at the counter... Chaabi Bank needs to modernize your bank a little, this operation in country village mode is starting to date...",2,2023-07-05
Banque Populaire,Banque Populaire Moulay Islimane,"4, lot Espérance II (Ain Sebaâ), Quartier: Aïn Sebaâ, Casablanca 20590, Morocco","As a loyal customer of Banque Populaire for many years, today I was surprised by an unpleasant situation at the Moulay Slimane branch in Casablanca. The employee refused to process my check, citing the fact that I was not a client of this specific agency and that she only processed requests from her own clients.

However, I consider myself to be a client of Banque Populaire as a whole, and this type of behavior calls into question our partnership.",1,2024-12-06
Banque Populaire,Banque Populaire Moulay Islimane,"4, lot Espérance II (Ain Sebaâ), Quartier: Aïn Sebaâ, Casablanca 20590, Morocco","the worst agency in the BP, incompetent staff with bad attitude, a certain novice cashier leaves people waiting at 9:15 a.m. to collect the bottom of her cash register and have breakfast quietly without any respect to customers, knowing that the agency has been open since 8:00 a.m.
phone never reachable even after 15 calls
In short, fleeing this agency was the right decision",1,2018-04-18
Banque Populaire,Banque Populaire Moulay Islimane,"4, lot Espérance II (Ain Sebaâ), Quartier: Aïn Sebaâ, Casablanca 20590, Morocco","Very nice coastal agency, top service, with a very good manager, no need to even travel to change your personal account, great full staff, highly recommended, a sociable and social bank well done 🙌👏👏💯lots",5,2022-05-01
Banque Populaire,Banque Populaire Moulay Islimane,"4, lot Espérance II (Ain Sebaâ), Quartier: Aïn Sebaâ, Casablanca 20590, Morocco",The famous system problem that we still face at BCP,1,2024-08-29
Banque Populaire,Banque Populaire Moulay Islimane,"4, lot Espérance II (Ain Sebaâ), Quartier: Aïn Sebaâ, Casablanca 20590, Morocco",THE ATM IS ALWAYS EITHER BREAKDOWN OR LACK OF CASH.  THE MANAGER IS JUST CONFIRMING THAT HE HAS DONE HIS WORK CAD: THE PB CLAIMED FROM HEADQUARTERS.   THANK YOU,1,2017-05-04
Banque Populaire,Banque Populaire El Fida,"Bd El Fida, Casablanca 20490, Morocco",,5,2021-01-04
Banque Populaire,Banque Populaire,"921, bd El Fida Prolongé, hay Farah, Casablanca 20490, Morocco",Bad service,2,2022-01-18
Banque Populaire,Banque Populaire,"921, bd El Fida Prolongé, hay Farah, Casablanca 20490, Morocco","ayman
mouilah",5,2017-04-30
Banque Populaire,Banque Populaire,"921, bd El Fida Prolongé, hay Farah, Casablanca 20490, Morocco",Helpful and attentive staff,5,2024-09-12
Banque Populaire,Banque Populaire,"921, bd El Fida Prolongé, hay Farah, Casablanca 20490, Morocco",Its automated teller machine still broken,1,2023-12-18
Banque Populaire,Banque Populaire,"921, bd El Fida Prolongé, hay Farah, Casablanca 20490, Morocco","The worst service in Morocco, 😡😡😡😡🤬🤬🤬🤬🤬🤬🤬🤬",1,2023-11-08
Banque Populaire,"Banque Populaire, Agence Bouchentouf, Casablanca.","H99W+CG4, Bd El Fida, Casablanca 20250, Morocco","No support, you have to travel several times for the same request (simple requests) problem of competence and reactivity…",1,2023-08-31
Banque Populaire,"Banque Populaire, Agence Bouchentouf, Casablanca.","H99W+CG4, Bd El Fida, Casablanca 20250, Morocco","They have your money, your phone is full, you want to make a banking transaction and even someone who doesn't have the courage to answer you, otherwise you walk away and everything starts to pass you by from top to bottom, as long as you go and ask them for charity.",1,2021-11-24
Banque Populaire,"Banque Populaire, Agence Bouchentouf, Casablanca.","H99W+CG4, Bd El Fida, Casablanca 20250, Morocco","Very poor service. I want to close the account and no one wants to help
I am still waiting for help from the March 2 agency. Thank you",1,2021-10-08
Banque Populaire,"Banque Populaire, Agence Bouchentouf, Casablanca.","H99W+CG4, Bd El Fida, Casablanca 20250, Morocco",I wanted to know why you wanted the phone number from me and didn't answer it,1,2022-10-12
Banque Populaire,"Banque Populaire, Agence Bouchentouf, Casablanca.","H99W+CG4, Bd El Fida, Casablanca 20250, Morocco",Normal bank no access for disabled people,3,2017-08-18
Banque Populaire,Banque populaire Hay Hassani,"H8CG+W99, Bd d'Afghanistan, Casablanca 20250, Morocco","Home = rubbish
Phone service = lousy
Waiting = you have to plan a day just for simple information",1,2023-08-08
Banque Populaire,Banque populaire Hay Hassani,"H8CG+W99, Bd d'Afghanistan, Casablanca 20250, Morocco","Cold reception. Queue too long.
Unfavorable exchange rate.",1,2022-08-04
Banque Populaire,Banque populaire Hay Hassani,"H8CG+W99, Bd d'Afghanistan, Casablanca 20250, Morocco",Schedules???,1,2022-05-28
Banque Populaire,"Banque Populaire, Agence El Hana, Hay Hassani.","H8CJ+P9P, Bd Sidi Abderrahmane, Casablanca 20250, Morocco",Costumer service  is quite  great as compared  to other  banks,4,2017-12-29
Banque Populaire,"Banque Populaire, Agence El Hana, Hay Hassani.","H8CJ+P9P, Bd Sidi Abderrahmane, Casablanca 20250, Morocco",,5,2019-04-16
Banque Populaire,"Banque Populaire, Agence El Hana, Hay Hassani.","H8CJ+P9P, Bd Sidi Abderrahmane, Casablanca 20250, Morocco",,2,2023-04-26
Banque Populaire,Banque Populaire Afriquia,"147 Bd Oued Zem, Casablanca 20430, Morocco","People's Bank, Dar Touzani Agency, in the Africa district of Benmsik District in the city of Casablanca, on African Unity Street, near the district headquarters, the Joud Rahman Mosque, and the Lalla Aicha Mosque.",3,2022-04-27
Banque Populaire,Banque Populaire Afriquia,"147 Bd Oued Zem, Casablanca 20430, Morocco","Very poor service,
A huge mess at the agency level.

This was noted during my last visit to close my account.",1,2021-08-30
Banque Populaire,Banque Populaire Afriquia,"147 Bd Oued Zem, Casablanca 20430, Morocco",,2,2018-09-01
Banque Populaire,Banque Populaire Cité Djemaa,"364, avenue Docteur Moulasim Bouafi Quartier: Ben M'Sik, Casablanca 20023, Morocco","please can someone answer the phone I am calling you now
just want to know are you  guys ok or we need  to call the  emergency  for you",1,2019-07-24
Banque Populaire,Banque Populaire Cité Djemaa,"364, avenue Docteur Moulasim Bouafi Quartier: Ben M'Sik, Casablanca 20023, Morocco",I went to withdraw money from the bank ATM there are 2 ATMs the right one doesn't work be careful it debits the money from your account and to make a claim since I live in France it's a bit of a hassle I don't understand because they don't put up a poster stipulating that the distributor doesn't work,1,2024-07-17
Banque Populaire,Banque Populaire Cité Djemaa,"364, avenue Docteur Moulasim Bouafi Quartier: Ben M'Sik, Casablanca 20023, Morocco","my father was forced to pay 450dh for insurance that he did not ask for, because of a typing error by an intern.
Response from the manager: “it’s already entered into the computer system from January 1st, we can’t do anything”
In short, fuck up, run away!!!!",1,2020-02-03
Banque Populaire,Banque Populaire Cité Djemaa,"364, avenue Docteur Moulasim Bouafi Quartier: Ben M'Sik, Casablanca 20023, Morocco","I just created an account 20 days ago, I have been trying to contact you by phone for a week in vain for an urgent request.
And the icing on the cake, they hang up on me without saying a word.
Bravooooo",1,2016-05-09
